id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.2307/2777253,10.2307/2777253,The Study of Race Consciousness: Comments on New Directions,James P. Pitts,American Journal of Sociology,80,3,1974-11-01T00:00:00Z,pp. 665-687,The University of Chicago Press,fla,,"This paper discusses the concept of race consciousness and how it might be used in empirical work on race politicalization among American blacks. The concept is traced to an earlier phase of American sociological writings. General principles are suggested for its operationalization in studying a wide range of observable behavior. Particular attention is directed to representing adequately the actor's meaning. Recent research is criticized in light of conceptual and methodological limitations with regard to this area. Recommendations are made concerning types of data needed to further theoretical understanding of links among institutions, social change, and race consciousness."
10.1086/231305,10.1086/231305,Communicative Interaction  Power  and the State: A Method by Frank M. Stark,James Fernandez,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1077-1078,The University of Chicago Press,fla,,
10.1086/210136,10.1086/210136,The Enduring Effects of Cohort Characteristics on Age-Specific Homicide Rates  1960-1995,Robert M. O'Brien AND Jean Stockard AND Lynne Isaacson,American Journal of Sociology,104,4,1999-01-01T00:00:00Z,pp. 1061-95,The University of Chicago Press,fla,,"In the past decade, young people in the United States have been two to three times more likely than in the two previous decades to commit homicides, while those 25 years and older have been less likely to commit homicides than were members of their age groups in the earlier time period. These changes in youth homicide rates are associated with two cohort characteristics that are theoretically linked to criminality: relative size of cohorts and the percentage of cohort members born to unwed mothers. These effects persist throughout the life span, are independent of age and historical period, and can explain fluctuations in homicide arrest rates before the recent upturn."
10.2307/2772188,10.2307/2772188,Conservatism and Sociology,Robert A. Nisbet,American Journal of Sociology,58,2,1952-09-01T00:00:00Z,pp. 167-175,The University of Chicago Press,fla,,"Philosophical consevatism is the major source, historically, of sociological interest in the social group, status, integration, social function, and processes of disintegration and insecurity. In its reaction to the French Revolution, industrialism, individualism, and secularism, conservatism redirected attention to those traditional and communal areas of society that the rationalists had neglected or disparaged. Through Comte and Le Play these conservative interests and insights were transmitted to Durkheim, who incorporated them into a more scientific framework of study."
10.2307/2777297,10.2307/2777297,Toward a Subcultural Theory of Urbanism,Claude S. Fischer,American Journal of Sociology,80,6,1975-05-01T00:00:00Z,pp. 1319-1341,The University of Chicago Press,fla,,"Wirth's (1938) theory of urban life has been eclipsed in recent years by a perspective that denies the importance of ecological factors. This view, though more accurate than Wirth's, fails to account for the pervasive ""unconventionality"" (deviance, invention, etc.) of urban life. A model is presented here to remedy that problem; it reintroduces the variable of size but in a manner distinct from Writh's. Population concentration produces a diversityof subcultures, strengthens them, and fosters diffusion among them. Together, these three mediating variables account for urban unconventionality. The four propositions of the theory and three others deducible from it are examined against existing research."
10.2307/2763111,10.2307/2763111,Cognition and Social Interpretation,John E. Boodin,American Journal of Sociology,20,2,1914-09-01T00:00:00Z,pp. 181-219,The University of Chicago Press,fla,,
10.1086/231162,10.1086/231162,Industrial Constructions: The Sources of German Industrial Power by Gary Herrigel,Sidney Pollard,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1781-1783,The University of Chicago Press,fla,,
10.2307/2764656,10.2307/2764656,The Idea of Progress,George S. Painter,American Journal of Sociology,28,3,1922-11-01T00:00:00Z,pp. 257-282,The University of Chicago Press,fla,,"1. Origin of the idea of progress. It arose in Greek thought from the changes and processes in nature and life. But the notion of regress was opposed to it These conflicting views result from the different types of minds. 2. Brief historical survey. The views of progress and regress are traced in Greek and Roman thought, throught early Christianity and the Middle Ages, the Renaissance and the eighteenth century. The theory of evolution in the nineteenth century made progress a necessary law of nature and gave the doctrine its first conscious scientific form. But criticism shows that it fails like its predecessors. 3. Possibilities and limitations of progress. Only in Psychical nature of man has there been real progress. Intellectual, aesthetic, and ethical progress have been unquestionable. Every science and art have been advanced. 4. The actual progress of human intelligence. This is seen in the improved art of living mechanical inventions, and division of labor. But industrial evolution has brought with it new dangers. Material progress does not necessarily better man's own nature. 5. True progress concerns man himself. Aesthetic betterment is desirable and possible. But the ethical problem is the supreme difficulty. Morality rests in freedom and can be brought under control only by the individual himself. Intelligence simply, magnifies the power for good or evil. Man is both better and worse than ever before. The rationalizing of life is the only road to true progress. 6. Social progress. Forms of government are merely conditions of social opportunity. The Versailles Treaty was a step backward. The United States is drifting on uncharted seas. But civilization is in no danger of relapse. The printing-press has built a storehouse for knowledge that precludes a recrudescence of the Dark Ages. Man has advanced along the lines of his desires and finds happiness in their realization. The whole history of science and philosophy is on the record of a ceaseless progress."
10.2307/2767275,10.2307/2767275,A Study of Pareto's Treatise on General Sociology,Andrew Bongiorno,American Journal of Sociology,36,3,1930-11-01T00:00:00Z,pp. 349-370,The University of Chicago Press,fla,,"Vilfredo Pareto in his Trattato di sociologia generale divides human actions into two classes, logical and non-logical. The logical unites the action with the end in view, both subjectively and objectively. All other actions are non-logical. Non-logical actions may have no logical end, only a subjectively logical end, only an objectively logical end, or a subjectively and objectively logical end, though the end does not correspond with the purpose. In human societies non-logical actions are more numerous and more important, but students of social phenomena have disregarded them because of the preconceptions in their own minds. Pareto makes a distinction between truth as experimental science conceives it, and social utility. Another distinction is that between residues, a constant, instinctive part of social phenomena, and derivations, a deductive part that aims to explain, justify, and demonstrate the first. The main classes of the residues are: combination-residues, which compel men to innovate; persistence of aggregates, residues which compel men to conserve; those which compel men to express their sentiments by means of outward acts; those which make a man a social being; the residues of the integrity of the individual; and sexual residues. In one's effort to give logical derivations and demonstrate the universality of his theory he arrives at derivatives. Derivations may appeal to authority, tradition, custom; to sentiments, principles, collective interest,juridical, metaphysical, or supernatural entities; or may be verbal proofs, using metaphorical, dubious, or indefinite terms. There is little or no change in the intensity of a whole class of residues, though there is some in the genera of each class; residues are not equally distributed nor equally strong in the various strata of society. Residues may act upon other residues, and upon derivations; derivations may act upon residues and upon other derivations. In addition to these three elements of social phenomena there are interests, social heterogeneity, and the circulation of classes. The most prosperous society is the one in which the first two residues especially are found in a certain proportion, though this proportion cannot be given in figures."
10.1086/379631,10.1086/379631,The Strange History of Employer-Sponsored Child Care: Interested Actors  Uncertainty  and the Transformation of Law in Organizational Fields,Erin L. Kelly,American Journal of Sociology,109,3,2003-11-01T00:00:00Z,pp. 606-649,The University of Chicago Press,fla,,"This article examines the development and diffusion of two “family‐friendly” employment benefits: dependent care expense accounts and employer‐sponsored child care centers. Using over‐time analysis of the adoption of these programs in 389 U.S. organizations, historical research, and interviews with human resources managers, this study demonstrates that organizations added dependent care expense accounts in response to changes in tax law and, in particular, to the creative interpretation by benefits consultants of a seemingly concrete and clear law. Although the tax break included in the 1981 Economic Recovery Tax Act was intended to spur employers to create child care centers, these programs are still rare. This article extends institutional theories of law and organizations by arguing that interested actors create, as well as respond to, uncertainty in the law."
10.2307/2781507,10.2307/2781507,The Political Empowerment and Health Status of African-Americans: Mapping a New Territory,Thomas A. LaVeist,American Journal of Sociology,97,4,1992-01-01T00:00:00Z,pp. 1080-1095,The University of Chicago Press,fla,,"This article examines the impact of black political gains on black and white postneonatal mortality. Two dimensions of black political empowerment are examined, absolute political power and relative political power. The analysis examines all U.S. central cities with a population of at least 50,000 residents, 10% of whom are black. Absolute black political power did not influence postneonatal mortality for blacks or whites. However, there is a negative association between relative balck political power and the black postneonatal mortality rate. Black political power had no significant effect on whithe postneonatal mortality. The implications of these findings for medical sociology theory are discussed."
10.2307/2777412,10.2307/2777412,The Sociological Calendar: An Analytic Tool for Fieldwork Applied to Medical and Psychiatric Training,Donald Light AND Jr.,American Journal of Sociology,80,5,1975-03-01T00:00:00Z,pp. 1145-1164,The University of Chicago Press,fla,,"This paper introduces the sociological calendar as a device for condensing and analyzing data about social processes. Its construction leads the investigator to discover the socially defined units of time in the important dimensions of the social process being studied and facilitates comparative analyses through time and across dimensions. Illustrations from medical school, internship, and psychiatric residence are presented. They are used for a second purpose as well: to examine the Becker ""school"" of medical socialization."
10.2307/2771461,10.2307/2771461,The Personality of Inmates of Concentration Camps,Herbert A. Bloch,American Journal of Sociology,52,4,1947-01-01T00:00:00Z,pp. 335-341,The University of Chicago Press,fla,,"The effect of life in a concentration camp upon the behavior and personality of former inmates is explored through case studies. The principal findings are based upon a limited control group of 547 Jewish women. The formation of the structural characteristics normally found in institutions of detention was prevented by unique self-attitudes, isolation, and the psychological effects of trauma. Following liberation, the social patterns appear to be those of desocialization, manifested in nascent person-to-person, dependent relations, which lack many of expected elements of group structure."
10.2307/2765147,10.2307/2765147,The Interrelation of Emotion and Intelligence,David L. Mackaye,American Journal of Sociology,34,3,1928-11-01T00:00:00Z,pp. 451-464,The University of Chicago Press,fla,,"The effect of ""emotional instability"" upon the measurement of intelligence is well known; the accurary of the measurement is impaired. Emotional factors strongly effect the ""fruitfulness"" and ""direction"" of the intelligence; but we still insist upon treating intelligence as a thing apart. Evidence is offered that intelligence is part of a total organic attitude involving also attitudes of mind, emotional conditions, ingrained habits, and conditioned behavior. In children of high-school age this total attitude is the essential factor in counseling and segregation. The greater the emotional contribution to the total attitude, the more subordinate is the intelligence. This attitude is a changing complex in response to situational factors. Transient situations may produce emotional disturbances reflected in lower results in mental testing at such times. The inequalities in mental tests from a given child are an index to his emotional capacity. The total organic attitude becomes more complex through the operation of a long-continued disturbing situation, possibly also through inherent characteristics of the individual reacting in extraordinary ways to temporary situations. Inasmuch as behavior grows out of this total attitude and decisions in domestic, educational, and vocational crises are dictated by it, the total attitude itself and the situational factors which produced it are the essential factors in counseling high-school children. Classes segregated according to these factors present more uniform teaching problems than classes segregated on the basis of intelligence tests alone."
10.1086/210177,10.1086/210177,Career Patterns of Executive Women in Finance: An Optimal Matching Analysis,Mary Blair-Loy,American Journal of Sociology,104,5,1999-03-01T00:00:00Z,pp. 1346-1397,The University of Chicago Press,fla,,"This article examines the objective and subjective facets of female                     finance‐executive careers. Optimal matching and qualitative analyses                     are used to show how the careers are shaped by workplace structures and by the                     early 1970s enforcement of women's employment rights. Changing opportunity                     structures in turn shaped respondents' perspectives. Many younger respondents                     were unaware that their mobility was partly due to the creative action of their                     female predecessors and took personal credit for their own rapid progress.                     Finally, it appears that as women have experienced more freedom in pursuing                     finance careers, their career trajectories have become more rigid."
10.2307/2764691,10.2307/2764691,A Psychoanalytic Interpretation of Group Formation and Behavior,Thomas D. Eliot,American Journal of Sociology,26,3,1920-11-01T00:00:00Z,pp. 333-352,The University of Chicago Press,fla,,
10.2307/2762716,10.2307/2762716,Sociology and Psychology; Sociology and Geography,E. C. Hayes,American Journal of Sociology,14,3,1908-11-01T00:00:00Z,pp. 371-407,The University of Chicago Press,fla,,
10.1086/320816,10.1086/320816,Career Advancement as Party Patronage: Sponsored Mobility into the Chinese Administrative Elite  1949-996,Bobai Li AND Andrew G. Walder,American Journal of Sociology,106,5,2001-03-01T00:00:00Z,pp. 1371-1408,The University of Chicago Press,fla,,"Core features of mobility regimes are obscured by models common in comparative research. Party patronage in China is apparent only in the timing of career events. Elites are chosen from among party members, but only some are eventually chosen. Those who join the party while young enter a career path that includes sponsorship for adult education and more likely promotion. While the party's preference for youth from “red” classes has yielded to one for prior education, party sponsorship endures. Because patronage blurs distinctions between politics and merit, it confounds interpretations of returns to individual attributes."
10.2307/2773051,10.2307/2773051,Norm Commitment and Conformity to Role-Status Obligations,William J. Goode,American Journal of Sociology,66,3,1960-11-01T00:00:00Z,pp. 246-258,The University of Chicago Press,fla,,"Formal definitions of role and status are typically ignored in actual research analyses, and the term ""role"" has begun to supplant that of ""status."" The contexts in which ""status"" is still used suggest that it refers to ""more institutionalized roles."" All roles contain elements which are more or less institutionalized, though in any specific roles relationship there may be disagreement, concerning appropriate norms, among ego, alter, and the social networks of ""third parties"" involved. Thus, pressure toward fulfilment of role obligations is analyzed in terms of (1) ego's socialized emotional commitment to his appropiate role behavior; (2) alter's requirement that ego performs appropriately; and (3) the rewards and punishments of ""third parties."" In secular societies, where ego's role commitments tend to be weak, these other sources of social control become increasingly important. Series of propositions are developed from a consideration of these structural elements."
10.2307/2771962,10.2307/2771962,Social Change in the Muslim Cities of North Africa,Roger Letourneau,American Journal of Sociology,60,6,1955-05-01T00:00:00Z,pp. 527-535,The University of Chicago Press,fla,,"Following the conquest the French reorganized the cities of Algiers after their own models, and the various ethnic elements live there side by side. But in Tunisia and Morocco, French and somewhat Europeanized Muslim institutions give the cities their form and organization, but the people live in distinctive quarters. Modernization affects not only the ecology of the North African cities but also in the occupational structure and is transforming what was originally a classless society. Correspondigly, there is developing a new and marginal mentality, expressed in a new literature."
10.2307/2763877,10.2307/2763877,The Mind of the Citizen,Arland D. Weeks,American Journal of Sociology,21,3,1915-11-01T00:00:00Z,pp. 382-399,The University of Chicago Press,fla,,
10.2307/2766380,10.2307/2766380,Sociological Implications of the Character Education Inquiry,Hugh Hartshorne,American Journal of Sociology,36,2,1930-09-01T00:00:00Z,pp. 251-262,The University of Chicago Press,fla,,"The conclusions of particular interest to sociologists concern the influence of groups, e.g., occupational, national, religious, community, school, and classroom. Although these influences cannot be completely disentangled, the presence or absence of association between conduct and each of these environmental factors is frequently traceable. Honesty and helpfulness, e.g., show independent association with religious background, although inhibition and persistence do not. Difference among religious and national groups in moral knowledge seem to be almost wholly a function of differences in level of intelligence. Socio-economic differences are reflected in school honesty, but only slightly in service tendencies, and these slight differences are swallowed up in community differences, as shown, e.g., by the superiority of a mid-social group in helpfulness and co-operation. The classroom group, although far from being a ""natural"" group, shows evidences of possessing a distinctive morale, or code, which operates as one factor in determining scores on tests of conduct and knowledge. It would seem that the pupils respond to the classroom (its prestige, expectancy, morale, code, teacher, or what not) as a factor common to all test situations. The result is a group correlation between knowledge and conduct which has no necessary counterpart in the individual integration of the members of the group. The more the members of groups resemble their own group-mates, the less differentiated they appear. The more groups as groups resemble one another the better differentiated the members may become. On the whole the integration of children in Grades 5 to 8 is only slightly more than chance would provide."
10.2307/2776026,10.2307/2776026,Urban Differentiation  Characteristics of Boards of Directors  and Organizational Effectiveness,Mayer N. Zald,American Journal of Sociology,73,3,1967-11-01T00:00:00Z,pp. 261-272,The University of Chicago Press,fla,,"The internal differentiation of urban areas affects the support base of organizations by, among other things, its provision of a pool of potential supporters to organizations. In turn, the characteristics of actual supporters (in this case boards of directors) should be related to organizational effectiveness. Aggregate measures of the socioeconomic composition of boards of directors of thirty-four branches of the YMCA of Chicago are found to be correlated with demographic measures on the areas each serves. Furthermore, the composition of the boards is correlated with measures of organizational and board effectiveness. The demographic measures are also correlated with the spatial work-residence patterns of board members. The over-all import of the study is to link ecological and organizational analysis."
10.2307/2773647,10.2307/2773647,A Theory of Social Integration,Peter M. Blau,American Journal of Sociology,65,6,1960-05-01T00:00:00Z,pp. 545-556,The University of Chicago Press,fla,,"Social integration prevail in a group if bonds of attraction unite its members. Persons interested in becoming integrated members of a group are under pressure to impress the other members that they would make attractive associates, but the resulting competition for popularity gives rise to defensive tactics that block social integration. A member who can provide valued services to the others forces them to give up their defensive tendencies and manifest their attraction to him; the process in which his services are exchanged for their respect and defense gives rise to social differentiation. Alternatively, one who demonstrates his approachibility obviates the need for the difensiveness of other and thus frees them to express their feeling of attraction to him; the process in which his disclaimer of superordinate status is exchanged for their acceptance gives rise to social integration. Empirical data support the hypothesis that acceptance as a peer depends on approachability as well as attractiveness."
10.2307/2781379,10.2307/2781379,Musical Patronage and Social Change in Beethoven's Vienna,Tia DeNora,American Journal of Sociology,97,2,1991-09-01T00:00:00Z,pp. 310-346,The University of Chicago Press,fla,,"This article attempts to account for the initial phase of the emergence of serious music ideology in late 18th-and early 19th-century Vienna by examining elite receptivity to the news ideology as it occurred against a backdrop of change in the organizational basis of music sponsorship. The decline of the private house ensembles (Hauskapellen) resulted in a social broadening of music patronage and thereby tended to erode the traditional institutional means for aristocratic authority in musical affairs. The exclusive function that the qualitatively different ideology of ""serious"" music could provide reaffirmed traditional cultural boundaries through ideological rather than institutional means and enabled Vienna's old aristocrats to emerge after 1800 as the city's ""most brilliant"" dilettantes."
10.1086/210040,10.1086/210040,The Meaning of Data: Open and Closed Evidential Cultures in the Search for Gravitational Waves,H. M. Collins,American Journal of Sociology,104,2,1998-09-01T00:00:00Z,pp. 293-338,The University of Chicago Press,fla,,"The meaning of scientific ""data"" depends on the ""evidential culture"" of laboratories. Using transcripts of interviews and conversations with scientists, open and closed evidential cultures are analyzed under three dimensions. For example, an Italian laboratory's evidential collectivism and an American laboratory's evidential individualism are contrasted. In this case–the detection of gravitational radiation–evidential cultures are found to be homologous with institutional settings. The data interpretation of the long‐standing small science is being influenced by the growing global dominance of a new big science. The interesting technique of ""involuntary blinding"" has been used to enforce a uniform approach."
10.2307/2762550,10.2307/2762550,Is the Freer Granting of Divorce an Evil?,George Elliott Howard,American Journal of Sociology,14,6,1909-05-01T00:00:00Z,pp. 766-796,The University of Chicago Press,fla,,
10.2307/2772995,10.2307/2772995,Suicide  Homicide  and the Socialization of Aggression,Martin Gold,American Journal of Sociology,63,6,1958-05-01T00:00:00Z,pp. 651-661,The University of Chicago Press,fla,,"While emphasizing the separation from psychology, Durkheim believed that sociological explanation could be facilitated by a knowledge of psychological variables. This viewpoint is brought to bear on some of the theory and data of Henry and Short's Suicide and Homicide. After presentation of a theory relating sociological variables to the socialization of aggression, hypotheses are derived similar to those of Henry and Short. These hypotheses are tested, employing an index of preference for suicide or homicide, the Suicide-Murder Ratio (SMR). Consideration of the socialization process as it is related to the American class structure resolves some issues raised by Henry and Short's theory of external restraint and effectively predicts the findings. The results are considered in terms of Durkheim's belief that the choice of suicide or homicide resulting from anomie is purely a psychological problem and from the standpoint of Henry and Short's assertion that the choice is in part determined by sociological variables."
10.2307/2775904,10.2307/2775904,School Integration and Occupational Achievement of Negroes,Robert L. Crain,American Journal of Sociology,75,4,1970-01-01T00:00:00Z,pp. 593-606,The University of Chicago Press,fla,,"American Negroes who attend integrated public schools have better jobs and higher incomes throughout at least the next three decades of their life. The differences in income cannot be accounted for by the higher educational attainment of alumni of integrated schools, or by the higher differences in social background. The most significant effect of integrated schooling is probably not ""educational."" It is probably more important that Negroes who attend integrated schools will have more contact with whites as adults, and tend to have more trust in whites than do Negroes from segregated schools. This in turn partially overcomes a crucial barrier to equal opportunity-the fact that information about employment opportunities is spread through types of informal social contacts to which few Negroes have access."
10.2307/2775977,10.2307/2775977,Juvenile Entrepreneurs,Leroy C. Gould,American Journal of Sociology,74,6,1969-05-01T00:00:00Z,pp. 710-719,The University of Chicago Press,fla,,"This paper examines the relationship between delinquency and four variables: delinquent associations, the perception of opportunity, social class, and achievement motivation. While delinquency is related to all four variables, multivariate analysis suggests that two of the variables, delinquent associations and perceived opportunity, are more likely to be consequences of delinquency than causes of it. Achievement motivation, which apparently precedes delinquency and is positively related to it, is so related only for lower-and working-class boys. The author argues that this relationship probably results from the sensibity of law enforcement agents to high achievement motivation related behavior rather than from any inclination of highly motivated lower-class youhts to commit excessive amounts of crime."
10.1086/210294,10.1086/210294,The Black-White Test Score Gap  edited by Christopher Jencks and Meredith Phillips,George Farkas,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 281-283,The University of Chicago Press,fla,,
10.1086/231146,10.1086/231146,The French Melting Pot: Immigration  Citizenship  and National Identityby Gérard Noiriel,Jeremy Hein,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1751-1753,The University of Chicago Press,fla,,
10.2307/2764093,10.2307/2764093,The Mind of the Citizen. IV,Arland D. Weeks,American Journal of Sociology,21,5,1916-03-01T00:00:00Z,pp. 634-655,The University of Chicago Press,fla,,
10.1086/210304,10.1086/210304,Languages of Labor and Gender: Female Factory Work in Germany  1850-1914 by Kathleen Canning,Julia Kirk Blackwelder,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 300-301,The University of Chicago Press,fla,,
10.2307/2775591,10.2307/2775591,The Impact of City on Racial Attitudes,Howard Schuman AND Barry Gruenberg,American Journal of Sociology,76,2,1970-09-01T00:00:00Z,pp. 213-261,The University of Chicago Press,fla,,"Probability samples of approximately 175 black and 175 white respondents were drawn from each of fifteen American cities. This report deals with the extent and ways in which racial, urban, and certain other attitudes are influenced by city of residence. The initial evidence is formal in character and simply shows that city of residence accounts for significant proportions of variance in a wide range of attitudes-proportions not greatly different from those accounted for by five individual background variables (age, sex, education, income, and occupation) and largely independent of these background variables. Attitudes best explained by city seem to be those with some urban content, and specially those that involve individual perceptions of the immediate urban environment. The outcomes are similar for black and white respondents, and for some specific attitudes there is surprising similarity in the ranking of cities across race. Questions are raised about the relation of attitudes to urban riots: Detroit, which had a major riot, is moderate relative to other cities in attitudes presumed to be relevant to open racial conflict. Particularly promising is the finding that black dissatisfaction with life conditions in their city goes down as black percentage of the population goes up-possibly because the city government becomes more responsive to black needs. Liberal racial attitudes on the part of the white population are closely associated with variations in white educational levels by city. While part of this relatioship is simply a reflection of individual level correlations, part appears to be due to the indirect effects of education on the general climate of opinion in a city. City of residence would seem to be a useful explanatory variable in studies of attitudes."
10.2307/2764575,10.2307/2764575,The Study of the Delinquent as a Person,E. W. Burgess,American Journal of Sociology,28,6,1923-05-01T00:00:00Z,pp. 657-680,The University of Chicago Press,fla,,"The general theories of criminality, both the different unitary explanation of Lombroso, Tarde, and Bonger, and the pluralistic interpretation of Ferri proved to be of little or no value in the control of behavior. The Study of the Delinquent as an Individual: Healy substituted for the methods of general observation, speculation, and statistics the all-round study of the individual delinquent. Trained in psychiatry and psychology, he emphasized physical examination and mental tests without ignoring social factors. However, he relied upon the experience of the social worker instead of calling into service the technique of the sociologist. The person as the Individual with Status: The study of individual behavior falls in the fields of psychiatry and psychology. The study of the person, as the product of social interaction, lies, primarily, in sociology. In the explanation and control of delinquency, it is significant to determine the nature of the participation of the person in the social organization, as in the insecurity or degradation of status, the type of personal behavior pettern, the degree of mobility, the change of the social environment and the collapse of the social world of the person. In the study of delinquency, the psychiatric, psychological, and sociological methods of investigation are not in conflict with each other, but rather complementary and interdependent."
10.2307/2769570,10.2307/2769570,Some Observations on the Status of Social Psychology,E. B. Reuter,American Journal of Sociology,46,3,1940-11-01T00:00:00Z,pp. 293-304,The University of Chicago Press,fla,,"Some system of social psychology is stated or implied in most writing of social import or reference. Often no problem of personality is recognized, but in much of the scholarly work it is seen as the central problem. However, owing to the relatively recent isolation of social psychology as a field of research, there is some confusion and conflict in the scholarly conceptions and points of view. The present interest is in the effort to understand the person. One group of students approaches the problems from an essentially neurological point of view and set of assumptions. The other group conceives social nature to be developed through interaction from an active but relatively amorphous and plastic original nature. The basic differences between the two groups of students seem to be inherent and irreconcilable, but the fundamental character of the disagreement is not always recognized."
10.2307/2764354,10.2307/2764354,The Methodology of Racial Testing: Its Significance for Sociology,Margaret Mead,American Journal of Sociology,31,5,1926-03-01T00:00:00Z,pp. 657-667,The University of Chicago Press,fla,,A discussion of the methodology of racial intelligence testing is both pertinent and necessary. Three problems are involved: measurement of (I) the racial admixture factor; (2) the social status factor; (3) the linguistic disability factor. The methodology of each of these phases of the problem is discussed.
10.2307/2769338,10.2307/2769338,Prostitutes and Criminal Argots,David W. Maurer,American Journal of Sociology,44,4,1939-01-01T00:00:00Z,pp. 546-550,The University of Chicago Press,fla,,"Current linguistic field work among prostitutes indicates that they have developed relatively little of te professional argot so characteristic of other criminal professions. This situation is explained in terms of the underworld setup in which prostitutes work and in the light of certain social, economic, and psychological factors which normally enter into argot-formation."
10.2307/2772919,10.2307/2772919,Careers  Personality  and Adult Socialization,Howard S. Becker AND Anselm L. Strauss,American Journal of Sociology,62,3,1956-11-01T00:00:00Z,pp. 253-263,The University of Chicago Press,fla,,"Adult identity is largely a function of career movement within occupations and work organizations. Mannheim's model of the bureaucratic career is too simple to apply to most occupations. Recruitment for positions exhibits typical, but not necessarily obvious, regularities. Positions offer characteristic opportunities for training for mobility or impediments to it, among which loyalty is important. The timing of change raises problems for organization and personnel. The psychological stress attendant upon mobility varies by type of career."
10.1086/231308,10.1086/231308,Religion in the Age of Decline: Organisation and the Experience in Industrial Yorkshire  1870-920 by D. Green,Steve Bruce,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1083-1084,The University of Chicago Press,fla,,
10.1086/231320,10.1086/231320,Hybrids of Modernity: Anthropology  the Nation State and the Universal Exhibition by Penelope Harvey,Victoria D. Alexander,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1104-1106,The University of Chicago Press,fla,,
10.2307/2761605,10.2307/2761605,Social Control. XIV. Education,Edward Alsworth Ross,American Journal of Sociology,5,4,1900-01-01T00:00:00Z,pp. 475-487,The University of Chicago Press,fla,,
10.2307/2772027,10.2307/2772027,Problems in Participant Observation,Morris S. Schwartz AND Charlotte Green Schwartz,American Journal of Sociology,60,4,1955-01-01T00:00:00Z,pp. 343-353,The University of Chicago Press,fla,,"Participant observation is a process of registering, interpreting, and recording. The process and the kinds of data are influenced by continuing observed-observer transactions. The role of the observer may be passive or active. In either case effective involvement with the observed develops inevitably and may range from sympathetic identification to projective distortion. The form it takes is a function primarily of the observer's experience, awareness, and personality. Anxiety and bias are sources of distortion, and their adequate handling is a major problem in refining the human instrument for gathering data."
10.2307/2776499,10.2307/2776499,Ethnic and Environmental Influences on Mental Abilities,Kevin Marjoribanks,American Journal of Sociology,78,2,1972-09-01T00:00:00Z,pp. 323-337,The University of Chicago Press,fla,,"The extent to which ethnic group differences in intellectual test performance can be attributed to environmental forces remains unresolved. In this study, the relationship between a refined measure of the learning environment of the home and the levels and profiles of a set of mental ability scores of children from five Canadian ethnic groups was examined. After accounting for the ""independent"" influence of the environment, significant ethnic group differences persisted in the verbal, number, and reasoning ability scores, and in the profiles of the scores. Only for spatial ability were the ethnic group differences absorbed by the environmental differences."
10.1086/210271,10.1086/210271,Clocking Out: Temporal Patterning of Retirement,Shin-Kap Han AND Phyllis Moen,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 191-236,The University of Chicago Press,fla,,"This article draws on life history data of the cohorts of recent U.S. retirees to examine the temporal patterning of retirement. Three major dimensions‐‐historical context, social heterogeneity, and, most important, biographical pacing, measured by cohort, gender, and career pathway, respectively‐‐operate simultaneously, yet unevenly, to affect various aspects of the retirement process. Findings suggest that changes over the past few decades have undermined the regularity in retirement timing that was a product of the convergence of diverse institutional features, anchored by a large core of men on traditional career tracks. Focusing on retirement, our model underscores the multiplex nature of the temporal structuring of the life course."
10.1086/210310,10.1086/210310,Gender Vertigo: American Families in Transition by Barbara J. Risman,Anita Ilta Garey,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 311-313,The University of Chicago Press,fla,,
10.2307/2773133,10.2307/2773133,Interaction in Audience-Participation Shows,Donald Horton AND Anselm Strauss,American Journal of Sociology,62,6,1957-05-01T00:00:00Z,pp. 579-587,The University of Chicago Press,fla,,"Television audience-participation programs are systems of social interaction involving both audiences and performers. Three modes of interaction-personal, parasocial, and vicarious-are found in these systems, and the action can be analyzed in terms of the attribution, assignment, or forcing of status by the participants. It then becomes apparent that both audience and performers exert control over one another's responses, a process which conventional methods of content analysis fail to take into account."
10.2307/2778462,10.2307/2778462,Parental and Peer Influences on Adolescents' Educational Plans: Some Further Evidence,Mark Davies AND Denise B. Kandel,American Journal of Sociology,87,2,1981-09-01T00:00:00Z,pp. 363-387,The University of Chicago Press,fla,,"The specific influence of parents and peers on adolescents' educational aspirations is examined in a relational sample of matched adolescent-parent-best friend triads (N=762). A nonrecursive model of peer influence is also estimated. Most previous estimates of interpersonal influences are based on the adolescent's perceptions of the significant other's attitudes or behaviors rather than on the significant other's self-reports of these attributes. Estimates of interpersonal influences based upon self-reported attributes are presented. It is shown that perceptual measures inflate estimates of interpersonal influence. Independent data from parents document that perceptual measures of significant others' attributes reflect not only attributes of the person being perceived but also attributes of the perceiver. Parental influence on the adolescent's aspirations is stronger than peer influence, and this influence does not decline over the adolescent years. Peers are involved in a process of reciprocal influence, and peer influences are stronger among girls than among boys."
