id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.1086/661904,10.1086/661904,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,Florencia Torche,American Journal of Sociology,117,3,2011-11-01T00:00:00Z,pp. 763-807,The University of Chicago Press,fla,,"A quarter century ago, an important finding in stratification research showed that the intergenerational occupational association was much weaker among college graduates than among those with lower levels of education. This article provides a comprehensive assessment of the “meritocratic power” of a college degree. Drawing on five longitudinal data sets, the author analyzes intergenerational mobility in terms of class, occupational status, earnings, and household income for men and women. Findings indicate that the intergenerational association is strong among those with low educational attainment; it weakens or disappears among bachelor’s degree holders but reemerges among those with advanced degrees, leading to a U-shaped pattern of parental influence. Educational and labor market factors explain these differences in mobility: parental resources influence college selectivity, field of study, and earnings more strongly for advanced-degree holders than for those with a bachelor’s degree alone."
10.2307/2772297,10.2307/2772297,Problems in the Collection of Opinion-Research Data,Herbert Hyman,American Journal of Sociology,55,4,1950-01-01T00:00:00Z,pp. 362-370,The University of Chicago Press,fla,,"A central problem in the collection of data is the effect of interviewer on the quality of the results. This paper describes research findings of the National Opinion Research Center's project on the isolation, measurement, and control of interviewer effect. Variations in results derive from interviewer fallibility, unreliability of respondents, and, finally, interactional processes. Disparities in the group memberships of interviewer and respondent affect the results; beliefs the interviewer has about the respondent produce expectations which in turn affect results. Experiments on the role of situational factors in mediating interviewer effects and on the validity of interviewer data are describred."
10.1086/231308,10.1086/231308,Religion in the Age of Decline: Organisation and the Experience in Industrial Yorkshire  1870-920 by D. Green,Steve Bruce,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1083-1084,The University of Chicago Press,fla,,
10.2307/2761741,10.2307/2761741,Social Control. X,Edward Alsworth Ross,American Journal of Sociology,3,3,1897-11-01T00:00:00Z,pp. 328-339,The University of Chicago Press,fla,,
10.2307/2770222,10.2307/2770222,The Pan-African Problem of Culture Contact,Bronislaw Malinowski,American Journal of Sociology,48,6,1943-05-01T00:00:00Z,pp. 649-665,The University of Chicago Press,fla,,The young African of today lives in two worlds and belongs fully and completely to neither. European education has alienated him from native traditions and imbued him with the values and expectations of European culture. At the same time European interests exclude him from the white community and deny him the material basis for the style of life he has been taught to aspire to. Education must be transformed to close rather than perpetuate this vicious gap between expectation and reality. African schools should train their pupils for adaptation to the African environment. Respect for native values should be maintained along with the equipment for co-operation with the European community. European wealth should be used to provide the basis for fulfilling the claims and needs which Western education has developed.
10.1086/231320,10.1086/231320,Hybrids of Modernity: Anthropology  the Nation State and the Universal Exhibition by Penelope Harvey,Victoria D. Alexander,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1104-1106,The University of Chicago Press,fla,,
10.2307/2779800,10.2307/2779800,Gender  Power  and Legitimation: A Test of Three Theories,Linda D. Molm,American Journal of Sociology,91,6,1986-05-01T00:00:00Z,pp. 1356-1386,The University of Chicago Press,fla,,"Although various theories have been advanced to explain sex differences in the use of power, few empirical studies have examined how men and women actually use power under conditions of structural power imbalance. This study compares prediction from three theoretical perspectives-socialization, structural, and expectation states-in a laboratory experiment on power. Males and females were assigned to the high or low position of structural power/dependency in power-imbalanced dyads, with a partner of the same or opposite sex and with power assignments based on competence (legitimation) or chance. The results indicate that the sex of the more powerful person did not affects power use. Overall power use was affected primarily by the sex of the less powerful person;it was greater when that dyad member was male. The process of power use (wether behavioral influence was ever attempted, and, if so, what patterns of influence were used) was examined to help explain these findings. This analysis revealed effects of legitimation on the dyads with powerful females and helped to explain the effects of the weaker person's sex on power use. Instead of providing unequivocal support for any one of the three theories, the results suggest that structure, socialization, and status expectations are complexly interrelated in their effects on power use."
10.2307/2779049,10.2307/2779049,The Hierarchy of the Sciences?,Stephen Cole,American Journal of Sociology,89,1,1983-07-01T00:00:00Z,pp. 111-139,The University of Chicago Press,fla,,"For 200 years it has been assumed that the sciences are arranged in a hierarchy, with developed natural sciences like physics at the top and social sciences like sociology at the bottom. Sciences at the top of the hierarchy presumably display higher levels of consensus and more rapid rates of advancement than those at the bottom. A distinction is made between two classes of knowledge: the core, or fully evaluated and universally accepted ideas which serve as the starting points for graduate education, and the research frontier, or all research currently being conducted. Data are presented from a set of empirical studies which show that, at the top and at the bottom of the hierarchy in either cognitive consensus or the rate at which new ideas are incorporated. It is concluded that in all sciences knowledge at the research frontier is a loosely woven web characterized by substantial levels of disagreement and difficulty in determining which contributions will turn out to be significant. Even at the research frontier, however, minimal levels of consensus are a necessary condition for the accumulation of knowledge. Consensus in all sciences is maintained by sociological processes such as the evaluation and reward systems."
10.1086/210310,10.1086/210310,Gender Vertigo: American Families in Transition by Barbara J. Risman,Anita Ilta Garey,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 311-313,The University of Chicago Press,fla,,
10.1086/511802,10.1086/511802,An Institutional Approach to Donor Control: From Dyadic Ties to a Field-Level Analysis,Emily Barman,American Journal of Sociology,112,5,2007-03-01T00:00:00Z,pp. 1416-1457,The University of Chicago Press,fla,,"Literature on the nonprofit sector focuses on charities and their interactions with clients or governmental agencies; donors are studied less often. Studies on philanthropy do examine donors but tend to focus on microlevel factors to explain their behavior. This study, in contrast, draws on institutional theory to show that macrolevel factors affect donor behavior. It also extends the institutional framework by examining the field‐level configurations in which donors and fundraisers are embedded. Employing the case of workplace charity, this new model highlights how the composition of the organizational field structures fundraisers and donors alike, shaping fundraisers’ strategies of solicitation and, therefore, the extent of donor control."
10.2307/2773133,10.2307/2773133,Interaction in Audience-Participation Shows,Donald Horton AND Anselm Strauss,American Journal of Sociology,62,6,1957-05-01T00:00:00Z,pp. 579-587,The University of Chicago Press,fla,,"Television audience-participation programs are systems of social interaction involving both audiences and performers. Three modes of interaction-personal, parasocial, and vicarious-are found in these systems, and the action can be analyzed in terms of the attribution, assignment, or forcing of status by the participants. It then becomes apparent that both audience and performers exert control over one another's responses, a process which conventional methods of content analysis fail to take into account."
10.2307/2770681,10.2307/2770681,The Focused Interview,Robert K. Merton AND Patricia L. Kendall,American Journal of Sociology,51,6,1946-05-01T00:00:00Z,pp. 541-557,The University of Chicago Press,fla,,"The focused interview is designed to determine the responses of persons exposed to a situation previously analyzed by the investigator. Its chief functions are to discover: (1) the significant aspects of the total situation to which response has occurred; (2) discrepancies between anticipated and actual effects; (3) responses of deviant subgroups in the population; and (4) the processes involved in experimentally induced effects. Procedures for satisfying the criteria of specificity, range, and depth in the interview are described."
10.2307/2773134,10.2307/2773134,Themes in Cosmetics and Grooming,Murray Wax,American Journal of Sociology,62,6,1957-05-01T00:00:00Z,pp. 588-593,The University of Chicago Press,fla,,"Cosmetic and grooming practices are universal among human societies. These practices may be analyzed according to casualness and control, exposure and concealment, and plasticity and fixity. The modern brassiere illustrates the dialectic of exposure and concealment as well as the plastic manipulation of the body. Permanent waving illustrates the dialectic of casualness and control (manageability): the young girl exemplifies casualness in grooming; the older woman, control. Grooming is employed not merely in the service of sexuality but primarily to denote the status and role of the person in relationship to some audience."
10.2307/2763006,10.2307/2763006,The Rivalry of Social Groups,George E. Vincent,American Journal of Sociology,16,4,1911-01-01T00:00:00Z,pp. 469-484,The University of Chicago Press,fla,,
10.1086/231092,10.1086/231092,The Modern Corporation and American Political Thought: Law  Power  and Ideology by Scott R. Bowman,Eric W. Orts,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1447-1448,The University of Chicago Press,fla,,
10.1086/231299,10.1086/231299,The Creativity of Action by Hans Joas,Colin Campbell,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1066-1067,The University of Chicago Press,fla,,
10.1086/210309,10.1086/210309,Camouflage Isn't Only for Combat: Gender  Sexuality  and Women in the Military by Melissa S. Herbert,Rosemary Pringle,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 310-311,The University of Chicago Press,fla,,
10.2307/2782631,10.2307/2782631,Durkheim's Epistemology: The Neglected Argument,Anne Warfield Rawls,American Journal of Sociology,102,2,1996-09-01T00:00:00Z,pp. 430-482,The University of Chicago Press,fla,,"Durkheim's epistemology, the argument for the social origins of the categories of the understanding, is his most important and most neglected argument. This argument has been confused with his sociology of knowledge, and Durkheim's overall position has been misunderstood as a consequence. The current popularity of a ""cultural"" or ""ideological"" interpretation of Durkheim is as much a misunderstanding of his position as the ""functional"" interpretation from which the current interpretations seek to rescue him. Durkheim articulated a sophisticated epistemology in the classical sense, a point that has been entirely missed."
10.2307/2781149,10.2307/2781149,Cultural Form and Political Meaning: State-subsidized Theater  Ideology  and the Language of Style in Fascist Italy,Mabel Berezin,American Journal of Sociology,99,5,1994-03-01T00:00:00Z,pp. 1237-1286,The University of Chicago Press,fla,,"The paradigm linking meaning and content has shaped the empirical focus of cultural focus of cultural analysis. The pattern of state theatrical subsidy within fascist Italy challenges the assumption that narrative content is the principal vehicle of meaning. By shifting the unit of analysis from the text of plays to discourses about theatrical production, a rhetoric of appropriation and reappropriation emerges between regime bureaucrats and cultural entrepreneurs that suggest that theatrical form, and not theatrical content, contained fascist meaning. This finding is extended to posit that the divorce between form and content that characterized the fascist theater also distinguished fascism from liberal democracy."
10.2307/2780293,10.2307/2780293,The Social Control of Impersonal Trust,Susan P. Shapiro,American Journal of Sociology,93,3,1987-11-01T00:00:00Z,pp. 623-658,The University of Chicago Press,fla,,"How do societies control trust relationships that are not embedded in structures of personal relations? This paper discusses the guardians of impersonal trust and discovers that, in the quest for agent fidelity, they create new problems. The resulting collection of procedural norms, structural constraints, entry restrictions, policing mechanisms, social-control specialists, and insurance-like arrangements increases the opportunities for abuse while it encourages less acceptable trustee performance. Moreover, this system sometimes leads people to throw good ""money"" after bad; they protect trust and respond to its failures by conferring even more trust. The paper explores the sources and consequences of the paradox that the guardians of trust are themselves trustees."
10.1086/428441,10.1086/428441,A Critique of Exchange Theory in Mate Selection,Michael J. Rosenfeld,American Journal of Sociology,110,5,2005-03-01T00:00:00Z,pp. 1284-1325,The University of Chicago Press,fla,,"Status‐caste exchange theory predicts that in interracial marriages one partner’s socioeconomic status is exchanged for the other’s racial caste status. The author examines the contradictory literature on the theory specifically in relation to black‐white intermarriage and offers three explanations for the divergent findings. First, black‐white inequality has obscured the actual status homogamy typifying intermarriage. Second, gender differences among young couples have been mistaken for racially specific patterns of exchange. Third, the empirical findings that appear to support status‐caste exchange are not robust. The author’s conclusions favor the simplest tabular analyses, which cast doubt on status‐caste exchange theory."
10.1086/210303,10.1086/210303,The Politics of Duplicity: Controlling Reproduction in Ceausescu's Romania by Gail Kligman,Joanna Goven,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 298-300,The University of Chicago Press,fla,,
10.1086/231147,10.1086/231147,The Racialisation of British Policing by Simon Holdaway,Vernetta D. Young,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1753-1755,The University of Chicago Press,fla,,
10.1086/662648,10.1086/662648,Lustration Systems and Trust: Evidence from Survey Experiments in the Czech Republic  Hungary  and Poland,Susanne Y. P. Choi AND Roman David,American Journal of Sociology,117,4,2012-01-01T00:00:00Z,pp. 1172-1201,The University of Chicago Press,fla,,"Dealing with personnel inherited from prior regimes in the administration of transitional states is critical for democratic consolidation, a problem traditionally addressed by the dichotomy of continuation or dismissal. However, major organizational innovations to deal with tainted officials appear in postcommunist Central Europe. Using the concept of lustration systems, this study differentiates three archetypes: dismissal, exposure, and confession. The authors propose that each system carries different symbolic meanings, which produce different outcomes for citizens’ trust in government and in tainted officials. The hypothesized effects of different lustration systems on trust are tested by an experiment embedded in nationwide representative surveys conducted in the Czech Republic, Hungary, and Poland. The results show that dismissal and confession increase citizens’ trust in government and trust in tainted officials. However, exposure reduces citizens’ trust in tainted officials."
10.2307/2773683,10.2307/2773683,The Forms of Conduct,Tom Burns,American Journal of Sociology,64,2,1958-09-01T00:00:00Z,pp. 137-151,The University of Chicago Press,fla,,"This is a preliminary statement of a set of categories intended for the sociological analysis of conduct in diachronic terms. Conduct is held to be a continuous activity, broken down perceptually into acts. Social acts are analyzable according to the situation to which they refer and the way in which actors attempt to exert control over others. Four forms of social act are distinguished, differing according to their degree of obliquity from direct control. Acts are also distinguished according to their level of organization, ranging from spontaneous to sophisticated. Sophisticated acts involve instrumental use of routine action. Social change occurs when routine substitute fail in their purpose of control."
10.2307/2780466,10.2307/2780466,Democratic Transition and Breakdown in Western Europe  1870-1939: A Test of the Moore Thesis,John D. Stephens,American Journal of Sociology,94,5,1989-03-01T00:00:00Z,pp. 1019-1077,The University of Chicago Press,fla,,"Barrington Moore's Social Origins of Dictatorship and Democracy is widely regarded as a contemporary classic, yet there have been few attempts to evaluate the validity of his argument on a large number of comparable cases. This article makes such an attempt with all Western European countries experiencing democratic rule between 1870 and 1939. It seeks (1) to explain what structural and historical features distinguish the breakdown cases from those that remained democratic, and (2) to trace the process of class coalition formation in the transition to democracy and the subsequent breakdown. Moore's thesis does fit, with some modification. All four breakdwn cases were characterized historically by an authoritarian coalition of labor-repressive landlords, the state, and the bourgeoisie that contributed to the breakdown of democratic rule in the 1920s and 1930s. In contrast, in none of the democratic survivors did such a coalition materialize. This difference can be traced largely to the strenght of the agrarian elite in the late 19th century. However, in contrast to Moore's characterization of the conservative authoritarian path, the ruling coalition, except in Germany, did not play a modernizing role, and only in Austria can the bourgeoisie be described as a ""dependent"" partner in the coalition. Moreover, because it stops too early, Moore's analysis greatly underplays the role of the organized working class in the transition to democracy and attributes far too positive a role to the bourgeoisie."
10.2307/2778852,10.2307/2778852,Considering Divorce: An Expansion of Becker's Theory of Marital Instability,Joan Huber AND Glenna Spitze,American Journal of Sociology,86,1,1980-07-01T00:00:00Z,pp. 75-89,The University of Chicago Press,fla,,"Using a national probability sample (N = 1,360) of husbands and wives married to one another in 1978, we explore the correlates of thinking about divorce in order to extend Becker's theory of marital instability by adding sociological variables and measuring individual utilities. Wive's thoughts of divorce increase with their work experience, having a youngest child aged 6-11, and egalitarian housework attitudes and decrease with age at marriage,marital duration, and husband's housework contribution.Husbands' thoughts of divorce increase with wife's work experience and wife's egalitarian housework attitudes and decrease with the presence of children under 6,marital duration, and age differences. To the extent that thought of divorce relates to eventual divorce, these findings imply that the husband's earnings and the presence of children may deter divorce less now than they have in the past."
10.1086/231304,10.1086/231304,Genealogies for the Present in Cultural Anthropology by Bruce M. Knauft,Michael M. J. Fischer,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1075-1076,The University of Chicago Press,fla,,
10.1086/231317,10.1086/231317,Historic Preservation: Collective Memory and Historical Identity by Diane Barthel,Patrick Hutton,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1099-1101,The University of Chicago Press,fla,,
10.1086/499909,10.1086/499909,Empowerment Redux: Structure  Agency  and the Remaking of Managerial Authority,Steven Peter Vallas,American Journal of Sociology,111,6,2006-05-01T00:00:00Z,pp. 1677-1717,The University of Chicago Press,fla,,"Research on the new managerial regimes has been hampered by its neglect of the question of human agency—specifically, the nature of workers’ responses to the advent of the new forms of work organization. Drawing on ethnographic fieldwork conducted in five manufacturing plants, the author seeks to overcome this limitation by exploring the nature and effects of workers’ responses to the changes they confront in their work situations. Although the data suggest ways in which outcomes rested on structural attributes, they also reveal that worker agency shaped the fate of workplace transformation in subtle yet decisive ways. Developing a fourfold typology of workers’ responses, the author shows how each type affected the path down which workplace change evolved. These findings suggest that workplace transformation should be approached as a relational phenomenon whose outcome hinges on the orientations and practices that workers themselves adopt when confronting the restructuring of their jobs."
10.2307/2774115,10.2307/2774115,The Marginal Catholics in the South a Revision of Concepts,William T. Liu,American Journal of Sociology,65,4,1960-01-01T00:00:00Z,pp. 383-390,The University of Chicago Press,fla,,"In an urban community in northern. Florida patterns of social integration among Catholic migrants were analyzed. Seven sets of attitudinal scales were constructed, and the area of value integration was compared with patterns of social participation and degrees of identification with the South. It was found that manifestation of attitudinal inconsistency seemed to have been distinctive of the ""high"" Catholicity group rather that of the ""low"". Class values seem significant in determining both the verbal attitudes and the overt social participation in such cases. The concept of ""marginal Catholic,"" therefore, cannot be measured by using only a single continuum."
10.1086/231142,10.1086/231142,Muslim Politics by Dale F. Eickelman and James Piscatori,Lisa Wedeen,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1743-1745,The University of Chicago Press,fla,,
10.1086/231309,10.1086/231309,Glorious Battle: The Cultural Politics of Victorian Anglo-Catholocism by John Shelton Reed,Gene Burns,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1084-1086,The University of Chicago Press,fla,,
10.1086/210472,10.1086/210472,Occupational Wage Inequality and Devaluation: A Cautionary Tale of Measurement Error,Tony Tam,American Journal of Sociology,105,6,2000-05-01T00:00:00Z,pp. 1752-1760,The University of Chicago Press,fla,,
10.2307/3083243,10.2307/3083243,Proletarianization in the Changing American Class Structure,Erik Olin Wright AND Joachim Singelmann,American Journal of Sociology,88,,1982-01-01T00:00:00Z,pp. S176-S209,The University of Chicago Press,fla,,"This paper attempts to address empirically the debate between two opposed images of the transformation of work in contemporary capitalism. The first, commonly associated with ""postindustrial theory,"" sees work as becoming more humanized, more autonomous, less routinized; the second image, associated with Marxist theories of proletarianization, sees work as becoming more routinized and degraded, with less autonomy and responsibility for the worker. The debate between these two perspectives has largely been waged at the theoretical level, with at best anecdotal evidence in support of one side or the other. This study uses national data to make a preliminary assessment of the adequacy of each perspective. The central analytical strategy is to decompose total changes in the degree of proletarianization into two components: an industry-shift effect, which measures the changes in proletarianization due to changes in the overall sectoral distribution of the labor force across industries; and a class-composition-shift effect, which measures the changes in proletarianization due to changes within given sectors. Contrary to the expectations of postindustrial theory, it is demonstrated that there is a strong and consistent proletarianization process within sectors. This proletarianization process is hidden from view because of the strength of a counteracting process in the industry-shift effect (i.e., the relatively more rapid expansion of those sectors which were relatively less proletarianized in the first place). The paper concludes with a discussion of the likely transformation of the class structure in the remaining part of the century. It is predicted that this counteracting tendency will weaken, and thus a clearer process of aggregate proletarianization should appear in the next decades."
10.2307/2774847,10.2307/2774847,Preferences for Moral Norms in Three Problem Areas,Robert C. Angell,American Journal of Sociology,67,6,1962-05-01T00:00:00Z,pp. 650-660,The University of Chicago Press,fla,,"A Detroit Area Study sample of some eight hundred respondents was asked to choose the right standard of conduct in described situations involving religion and civil liberties, family privacy, and race relations. Analysis is in terms of three dichotomies-white-Negro, Protestant-Catholic, men-women-and seven causal factors-ethnicity, age, schooling, occupation, income, anomia, and religiosity. The white-Negro difference and schooling stand out as the most powerful variables."
10.1086/210276,10.1086/210276,Welcome to Middle Age! (And Other Cultural Fictions)  edited by Richard A. Shweder,John Modell,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 245-246,The University of Chicago Press,fla,,
10.1086/231341,10.1086/231341,Continuity and Discontinuity in Criminal Careers by Paul E. Tracy and Kimberly Kempf-Leonard,Elmar G. M. Weitekamp,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1145-1147,The University of Chicago Press,fla,,
10.1086/210134,10.1086/210134,Prison Riots as Microrevolutions: An Extension of State-Centered Theories of Revolution,Jack A. Goldstone AND Bert Useem,American Journal of Sociology,104,4,1999-01-01T00:00:00Z,pp. 985-1029,The University of Chicago Press,fla,,"Prisons have long been used as a testing ground for social theory. This article explores the applicability of state‐centered theories of revolution to the phenomena of prison riots. Prison riots are found to have numerous features in common with revolutions, including prior administrative crises, elite (guard) alienation and divisions, and a widespread popular (prisoner) sense of injustice and grievances regarding (prison) administration actions (not just toward imprisonment per se). The state‐centered theory provides a better “fit” to prison riots than current functionalist, rising expectation, or management theories."
10.1086/324189,10.1086/324189,The Demographic Imperative in Religious Change in the United States,Michael Hout AND Andrew Greeley AND Melissa J. Wilde,American Journal of Sociology,107,2,2001-09-01T00:00:00Z,pp. 468-500,The University of Chicago Press,fla,,"U.S. Protestants are less likely to belong to “mainline” denominations and more likely to belong to “conservative” ones than used to be the case. Evidence from the General Social Survey indicates that higher fertility and earlier childbearing among women from conservative denominations explains 76% of the observed trend for cohorts born between 1903 and 1973: conservative denominations have grown their own. Mainline decline would have slowed in recent cohorts, but a drop‐off in conversions from conservative to mainline denominations prolonged the decline. A recent rise in apostasy added a few percentage points to mainline decline. Conversions from mainline to conservative denominations have not changed, so they played no role in the restructuring."
10.2307/2780247,10.2307/2780247,Matching: Finding a Partner for Life or Otherwise,Dale T. Mortensen,American Journal of Sociology,94,,1988-01-01T00:00:00Z,pp. S215-S240,The University of Chicago Press,fla,,"How do job-worker and husband-wife relationships form, and why do some matched pairs subsequently separate? Economists and game theorists are in the process of developing and applying an equilibrium explanation of match formation and separation based on the principle of voluntary pairing under competitive conditions. The purpose of this paper is to assess the current state of these developments. The general existence of patnership structures with the property that no one has an incentive to separate has been established. These equilibrium structures maximize aggregate ""value"" over the set of all feasible match structures in the transferable utility case. According to this pure theory of matching, competition for partners can be expected to yield equilibrium match structures that are both stable and socially efficient, at least under conditions of frictionless certainty. Search-theoretic models that take account of meeting costs and initial uncertainty about match values have been developed to explain separation behavior as a process of shopping for a ""good match."" These models suggest several possible social inefficiencies in the match formation and separation processes. Finally, labor economists have recently provided empirical evidence that supports this view of the process."
10.2307/2766607,10.2307/2766607,The Social Philosophy of George Herbert Mead,T. V. Smith,American Journal of Sociology,37,3,1931-11-01T00:00:00Z,pp. 368-385,The University of Chicago Press,fla,,"The major problem of social philosophy is the harmony of individual interest and social welfare. Mead thought to facilitate the solution of this problem by showing that as psychological the individual is social. The technique of his psychology is that of role-assumption: by acting as others, one finally becomes others to himself. From oscillating others, ""a generalized other"" arises to constitute from the flowing selves a more or less abiding self. But this self isa ""socius"": reflecting, like a true microcosm, the dissonance as well as the harmony of the societal macrocosm. Mead thought to show as his social philosophy that amelioration flows differentially from his account of the self. In this he was not wholly successful. The self resulting from Mead's analysis is descriptively social but no more ethically so than is the community that begets it; and of the moral quality of actually existing communities Mead had no high opinion. His interest in amelioration flowed from the man he was rather than from his doctrine of the self. His social philosophy is generous; his social psychology probably true; but the two were connected by his personality rather than by his logic."
10.2307/2776351,10.2307/2776351,Partisan Stability and the Continuity of a Segmented Society: The Austrian Case,Frederick C. Engelmann AND Mildred A. Schwartz,American Journal of Sociology,79,4,1974-01-01T00:00:00Z,pp. 948-966,The University of Chicago Press,fla,,"Austria has been described as a prototypic segmented society. Religion, social class, and ideology produce sharp distinctions that are incorporated into all aspects of the political life of the country. With pressures from secularization and rising living standards, it can be questioned from secularization and rising living standards, it can be questioned whether current voter loyalties should be solely related to historic ties with parties. A survey conducted in Austria in 1968 demonstrated that, beyond the organizational continuity of parties and the persistence of social cleavages, there was a separate line of continuity for partisan stability associated with the nature of group ties. While the group benefits that come from a particular party are not always evident, the social bonds linking individuals to parties in a sense bypass this political content. Some of the qualities of Austrian political life for example, the lengthy experience of a coalition government that established a system for sharing administrative offices on the basis of party affiliation are unique, but this should not obscure the more general relevance of the findings: that primary group ties continue to have a political importance even when the structural bases of the ties are weakened."
10.1086/231121,10.1086/231121,The Causes of Human Behavior: Implications for Theory and Method in the Social Sciences by Lawrence B. Mohr,Daniel Little,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1502-1504,The University of Chicago Press,fla,,
10.2307/2778814,10.2307/2778814,Differentiation and Integration: Two Dimensions of Political Thinking,W. Russell Neuman,American Journal of Sociology,86,6,1981-05-01T00:00:00Z,pp. 1236-1268,The University of Chicago Press,fla,,"Conceptual differentiation refers to the number of discrete elements of political information individuals utilize in their evaluation of political issues. In contrast with the more commonly used textbookish political knowledge indices, this measure corresponds more closely to knowledge-in-use. Conceptual integration is defined as the spontaneous and explicit organization of ideas and information in terms of abstract or ideological constructs and represents an expansion of Philip Converse's research on levels of ideological thinking in mass publics. These two related dimensions of political information processing emerge from a detailed content analysis of depth interview transcripts. The analysis reveals substantial variation in the way citizens relate the condition of their own lives to those of their fellow citizens and to political authorities. As expected, education plays a central role in explaning these patterns, but there are some surprising interactive linkages between education and patterns of political thought. One specially intriguing finding is that conservatives have significantly lower scores than liberals on indices of differentiation and integration. The ramifications of these findings for survey research methodology and theories of mass political behavior are discussed."
10.1086/231322,10.1086/231322,French Intellectual Nobility: Institutional and Symbolic Transformations in the Post-Sartrian Era by Niilo Kauppi,Charles Lemert,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1108-1110,The University of Chicago Press,fla,,
10.2307/2769854,10.2307/2769854,Freud-And the Analysis of Poetry,Kenneth Burke,American Journal of Sociology,45,3,1939-11-01T00:00:00Z,pp. 391-417,The University of Chicago Press,fla,,"There is an important margin of overlap in the aesthetic and the neurotic, in that the act of both the poet and the neurotic are symbolic acts. In so far as this margin prevails, co-ordinates developed for the charting of the one field may be taken over for the charting of the other. There are also important divergencies between the two fields. And in so far as the aesthetic and neurotic fields diverge, there must be a corresponding difference in co-ordinates. Freud's perspective, developed primarily for the charting of neurosis, is better suited to the margin of overlap than to the area of divergency. As regards the margin of overlap, two modifications of Freudian co-ordinates are offered: (1) A poem's structure should be discussed as a recipe or synthesis of several motives rather than in terms of one essential motive with all others treated as derivatives from it; (2) Freud's overly patriarchal emphasis obscures the matriarchal factors operating in literary works that symbolize a change of lineage or identity. As regards the area of divergency, Freud's co-ordinates, in stressing the poem as dream, understress the poem as a communicative structure and as a realistic gauging of human situations. Communication, rather than wish fulfilment, is the key term for literary analysis."
10.2307/2777509,10.2307/2777509,Thoughts on a Neglected Category of Social Movement Participant: The Agent Provocateur and the Informant,Gary T. Marx,American Journal of Sociology,80,2,1974-09-01T00:00:00Z,pp. 402-442,The University of Chicago Press,fla,,"This article considers the hitherto unexplored phenomenon of the informant as used by authorities in their response to social movements. The origins and motives of informants, their roles in radical groups, and factors conducive to their becoming agents provocateurs are explored. Suggestions for further research and conclusions about the effects of using informants are offered."
10.1086/210277,10.1086/210277,The Gift of Generations: Japanese and American Perspectives on Aging and the Social Contract by Akiko Hashimoto,Emily M. Agree,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 247-248,The University of Chicago Press,fla,,
10.1086/231151,10.1086/231151,Contested Meanings: The Construction of Alcohol Problems by Joseph R. Gusfield,Joel Best,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1760-1762,The University of Chicago Press,fla,,
10.2307/2771832,10.2307/2771832,"Folk and ""Feudal"" Societies",Gideon Sjoberg,American Journal of Sociology,58,3,1952-11-01T00:00:00Z,pp. 231-239,The University of Chicago Press,fla,,"A typology of the feudal society in contradistinction to that of the folk order is constructed. Although both are static and have a sacred-value orientation, the feudal society has far more complex stratification and institutional systems. An understanding of the differences between these societies is of crucial significance in interpreting the effects of present-day industrialization and urbanization in many parts of the world."
10.1086/599250,10.1086/599250,The False Enforcement of Unpopular Norms,Robb Willer AND Ko Kuwabara AND Michael W. Macy,American Journal of Sociology,115,2,2009-09-01T00:00:00Z,pp. 451-490,The University of Chicago Press,fla,,"Prevailing theory assumes that people enforce norms in order to pressure others to act in ways that they approve. Yet there are numerous examples of “unpopular norms” in which people compel each other to do things that they privately disapprove. While peer sanctioning suggests a ready explanation for why people conform to unpopular norms, it is harder to understand why they would enforce a norm they privately oppose. The authors argue that people enforce unpopular norms to show that they have complied out of genuine conviction and not because of social pressure. They use laboratory experiments to demonstrate this “false enforcement” in the context of a wine tasting and an academic text evaluation. Both studies find that participants who conformed to a norm due to social pressure then falsely enforced the norm by publicly criticizing a lone deviant. A third study shows that enforcement of a norm effectively signals the enforcer’s genuine support for the norm. These results demonstrate the potential for a vicious cycle in which perceived pressures to conform to and falsely enforce an unpopular norm reinforce one another."
